poi_id,name,address,lon,lat,raw_keyword,raw_type,source,status,category,classification_reason
P00890,上海晨怡印刷有限公司,胜利路1588号2栋,121.105179,31.18233,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00891,上海精华威印刷有限公司,上海杨成包装有限公司东门旁,121.454275,30.977275,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00892,上海竹田包装印务技术有限公司,叶榭镇叶旺路111号,121.305025,30.938425,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00893,上海欧意印刷有限公司,金汇镇江艇路299号,121.519631,30.999928,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00894,上海荣谊印刷有限公司,沪太支路1107弄12号,121.421823,31.298828,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00895,上海海圳印刷有限公司,园辉路288号,121.337595,31.300763,印刷厂,公司企业;工厂;工厂,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00896,上海宝磊印刷厂,芦蔡北路1661号,121.202575,31.246676,印刷厂,公司企业;公司企业;公司企业,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00897,上海南朝印刷有限公司,振工路158号,121.378324,30.901601,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00898,上海锐贤印刷科技有限公司,友谊西路与富长路交叉口西120米,121.409669,31.375949,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00899,匠户印刷(上海)有限公司,双柏路955号大院,121.439742,31.088542,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00900,上海金狮印务有限公司,海杰路1428号(西门),121.744354,30.901335,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00901,上海贸恒实业有限公司(贸恒库),宝钱公路500号,121.293558,31.449658,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00902,上海智和印刷包装有限公司,栩妙路111号,121.716481,31.0307,印刷厂,生活服务;生活服务场所;生活服务场所,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00903,上海同发印刷有限公司,车墩镇香闵路518号,121.29482,30.990311,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00904,上海高信印刷包装有限公司,南奉公路与宏达路交叉口东80米,121.633884,30.912533,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00905,上海捷时印刷有限公司,张翁庙路699弄13号,121.436109,30.932111,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00906,上海森德瑞印刷科技有限公司,沪青平公路3581弄22栋东侧,121.189964,31.143313,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00907,上海合峻包装印刷有限公司,北盈路388号,121.105648,31.181846,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00908,上海兵力印务有限公司,枫泾镇新金山路280号,121.077469,30.868412,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00909,上海瑞文印务有限公司,园光路398号1栋403室,121.339667,31.296523,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00910,上海三友印务有限公司,恒南路1399号,121.512677,31.087615,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00911,上海定胜包装印刷有限公司,长兴镇长凯路128号,121.739799,31.371615,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00912,上海缘数印务有限公司,界龙大道358号,121.683225,31.178225,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00913,上海明创印艺科技有限公司,横仓公路1855号,121.294241,31.3645,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00914,沪上同城印商务印刷工厂(金桥工厂店),金三支路1号出口加工区3幢,121.598604,31.246625,印刷厂,公司企业;工厂;工厂,amap,filtered_false_positive,filtered,命中误判关键词「工厂店」(疑似消费/零售场所，非生产活动)
P00915,诺图包装印务(上海)有限公司,潘川路1988号3号楼,121.337445,31.458647,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00916,上海景泰包装印刷有限公司,城银路378号,121.353033,31.312248,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00917,上海德诗印刷有限公司,小昆山镇港业路158号3幢,121.152625,31.003425,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00918,上海飞时达印刷有限公司,鹿吉路89-4号B座,121.704011,31.104067,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00919,上海国成印务有限公司,湄星路1955号4-5号门,121.409,31.376961,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00920,上海俊业纸品印刷有限公司,四团镇海衡路279号,121.727475,30.947875,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00921,上海黔锦印务科技有限公司,方塔南路与迎宾路交叉口东南20米,121.248614,31.0046,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00922,上海吉通印务有限公司,金沙路与仓场路交叉口北120米,121.257904,31.383029,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00923,上海鸿速印务有限公司,湄星路1955号5门,121.409091,31.376937,印刷厂,公司企业;工厂;工厂,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00924,上海迎诚印刷有限公司,盛龙路960号1栋,121.312038,31.123422,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00925,上海麦颂印刷有限公司,富联一路19号8栋1楼(伊希斯园区),121.414725,31.370325,印刷厂,公司企业;公司企业;公司企业,amap,kept,industrial_space,命中产业/园区关键词「园区」
P00926,上海人民塑料印刷厂,朱行路55号,121.425625,31.126225,印刷厂,公司企业;工厂;工厂,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00927,新洪印刷厂,城桥镇秀山路2号,121.394855,31.635758,印刷厂,公司企业;公司;冶金化工,amap,kept,traditional_factory,命中传统制造关键词「化工」
P00928,上海博彩包装印刷有限公司,中民路333号,121.200141,30.926028,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00929,天星象包装印刷厂,愚园东路东海广场3号楼8层,121.448761,31.226419,印刷厂,公司企业;工厂;工厂,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00930,上海神宫包装材料制品有限公司,金凰路80-2号,121.772968,31.111582,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00931,上海九头鸟印刷有限公司,宝安公路655弄223号,121.413862,31.371301,印刷厂,公司企业;公司企业;公司企业,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00932,上海纺印利丰印刷包装有限公司,隆昌路399号纺印利峰印刷厂,121.545434,31.271667,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00933,上海雷柏印刷有限公司,威航路18弄Y12号,121.356822,31.462407,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00934,龙利得包装科技(上海)有限公司,展工路与楚华北路交叉口西200米,121.440322,30.845498,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00935,上海明山印务科技有限公司,茸华路6号,121.302817,31.026568,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00936,上海通大印业有限公司,车墩镇李高路495号,121.315733,31.023198,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00937,上海庆福印务有限公司,山阳镇山宁路399号,121.350288,30.774073,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00938,上海邦达印刷公司,潘川路1988号,121.337458,31.458816,印刷厂,公司企业;公司;公司|公司企业;工厂;工厂,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00939,上海林生印刷科技有限公司,柳园路588号5号楼,121.341432,31.295984,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00940,上海颛辉印刷厂,罗泾镇长发路185号,121.32649,31.468116,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00941,上海印刷器材制造厂浦东分厂,凌行路,121.753634,31.215877,印刷厂,公司企业;公司企业;公司企业,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00942,上海仁叶印务有限公司,叶旺公路与叶合路交叉口南100米,121.304981,30.9389,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00943,上海达攀印刷科技股份有限公司,安亭镇园大路385号上海达攀印刷科技有限公司,121.189205,31.318064,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00944,上海臻中印务科技有限公司,康园路与康工路交叉口东北200米,121.059767,31.083588,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00945,上海慧居园印务有限公司,南翔镇陈翔路58弄g栋,121.347194,31.318463,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00946,上海九亭印刷厂,九里亭街道坊东路261号,121.286059,31.15065,印刷厂,公司企业;工厂;工厂,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00947,上海龙兴印刷有限公司,新界路18号107、212座,121.304027,31.042574,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00948,上海雷尔印刷有限公司,惠平路77号8号楼,121.289519,31.288746,印刷厂,公司企业;公司企业;公司企业,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00949,上海华峪印刷包装有限公司,重固镇致富路3号,121.18364,31.170904,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00950,上海宝川印务有限公司,罗泾镇长发路169弄25号,121.3275,31.468365,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00951,上海祥仓包装印刷有限公司,光华路489号11幢,121.139282,31.011733,印刷厂,公司企业;公司企业;公司企业,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00952,上海浦策包装印刷有限公司,林海公路6626弄3号,121.569216,30.919409,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00953,上海天万印刷有限公司,青村镇上塑路1655号,121.561711,30.916857,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00954,上海新艺印刷有限公司,南翔镇德力西路128号9号楼,121.337597,31.312302,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
P00955,上海市永勤印刷有限公司,罗宁路938号,121.343373,31.447792,印刷厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷厂」
